Map|Map description|mod|numSSG|numNG|numSNG|numGL|numRL|numLG|numShellsSmall|numShellsBig|numNailsSmall|numNailsBig|numCellsSmall|numCellsBig|numRocketsSmall|numRocketsBig|numHealthSmall|numHealthBig|numMegaHealth|numGA|numYA|numRA|numQuads|numRings|numPents|numEnviroSuits|numSpawns|numTeleports|numSecrets|numSecretDoors
eodm2|outcast|dm|2|1|1|1|2|1|3|0|0|2|2|0|2|0|0|6|1|0|0|1|0|0|0|0|4|5|0|0
eodm3|Nighttime Cavity    clone|dm|1|0|1|1|2|1|8|0|0|4|5|0|5|0|0|8|2|0|2|1|1|1|1|0|5|2|0|2
eodm4|eodm4  test1   download it faster and get the lit at www comfortinch4os com eodm4|dm|1|0|1|1|2|1|4|0|0|4|3|0|3|0|0|8|1|2|2|1|1|0|0|0|5|4|0|0
eoe|Ekauq Ot Emoclew|dm|4|1|0|0|0|0|0|1|2|0|0|0|0|0|5|0|0|0|0|1|1|1|0|0|5|0|0|0
eoj|Collect your reward for shooting John|dm|1|1|1|1|2|2|3|0|0|3|3|0|2|0|0|19|1|1|1|1|1|0|0|0|5|1|0|0
epista|Epista by Anesthesia|dm|1|1|1|1|1|0|0|3|5|0|0|0|0|6|0|4|1|1|1|1|1|0|0|0|6|2|0|2
eternal1|Eternal Insanity   Freelance  By Arq |dm|1|0|1|1|2|1|2|0|0|4|2|0|7|0|0|7|1|1|1|1|1|0|1|0|5|1|0|0
eternal2|Nail It   Cold  |dm|1|1|1|0|0|0|3|0|3|3|0|0|0|0|0|6|0|1|0|1|0|0|0|0|2|3|0|0
eternal3|Insanity Maximun    GP  Arq Rauch|dm|1|0|0|1|2|1|4|0|0|0|3|0|4|0|0|4|1|0|1|1|1|0|1|0|5|3|0|0
eternal4|Aras Sol Pars   Playground Blood   Cold  |dm|1|0|1|1|1|1|4|0|0|1|3|0|3|2|0|6|1|1|1|1|1|0|0|0|4|2|0|0
eternal5|Cave Dyscrentia   Arq Rauch   theguardians yahoo com|dm|1|1|1|1|2|1|2|0|0|5|3|0|10|3|0|18|1|1|1|1|0|1|0|0|8|5|0|0
eternal6|Eternal6   In Sheeps Clothing    cOld |dm|0|0|1|1|2|1|0|0|0|3|2|1|4|2|2|5|1|1|1|1|1|0|0|0|8|6|0|0
etninc|Welcome To ETN Incorporated|dm|1|1|1|0|0|1|7|0|2|6|4|2|0|0|0|13|2|0|1|0|1|1|0|0|16|3|0|0
evdm1|black rain|dm|2|1|1|2|3|1|4|0|2|4|1|1|2|1|4|10|1|1|2|1|1|0|1|0|7|0|0|0
evening|Evening Eviseration|dm|2|2|2|2|1|0|6|0|4|6|0|0|0|2|0|8|1|0|4|1|0|0|0|0|16|0|0|0
evening2|Evening Evisceration|dm|4|8|4|4|1|1|8|2|4|8|0|2|8|0|16|16|0|0|4|0|1|0|0|0|16|0|0|0
evil|The Evil House|dm|0|0|1|1|2|1|0|0|0|0|0|0|2|0|0|4|0|0|1|1|2|0|0|0|5|4|0|0
evil2|The Evil House|dm|0|0|1|1|2|1|0|0|0|0|0|0|2|0|0|4|0|0|1|1|2|0|0|0|5|4|0|0
exdm1| MELANQUOLIA  by excessus|dm|2|0|1|1|2|1|2|0|1|4|4|0|3|1|2|6|1|0|1|1|1|0|0|0|7|4|0|1
exdm2| Game Preserve  By Excessus|dm|1|1|1|1|2|1|5|0|1|8|3|1|7|1|0|10|1|1|1|1|1|0|0|0|8|5|0|0
exdm3| Pandemonium  By Excessus|dm|1|0|1|1|1|1|2|0|0|4|7|0|4|1|1|7|1|1|1|1|0|0|0|0|7|4|0|0
exdm4| The Furnace  by Excessus|dm|2|1|1|1|2|1|4|0|2|6|7|0|6|1|0|15|1|1|1|1|1|0|0|0|13|4|0|0
exdm5| ESPRIT DE CORPSE  by excessus|dm|1|1|1|2|1|1|5|0|0|6|3|0|4|1|0|8|1|1|1|1|1|0|0|0|10|2|0|0
exilea2r1|exile alpha2 revision1|dm|0|0|0|1|2|1|0|0|0|0|4|0|4|0|0|8|1|0|1|1|0|0|0|0|6|2|0|0
expel|Expel Humanity|dm|1|0|1|0|1|1|0|1|3|0|2|0|3|0|0|3|0|2|0|0|0|0|0|0|5|0|0|0
f|FinalFrontier Alpha adamllis|dm|0|0|2|0|2|1|0|0|0|4|2|1|4|0|6|3|1|2|1|0|2|0|0|0|10|3|0|0
f3|FinalFrontier Alpha adamllis|dm|0|0|2|0|2|1|0|0|0|4|2|1|4|0|6|3|1|2|1|0|1|0|0|0|10|3|0|0
factory|The Factory|dm|2|2|1|1|2|0|7|0|0|10|0|0|6|3|0|12|1|1|2|1|1|0|0|0|6|3|0|0
factory3| Bakunin s Place  |dm|2|0|2|1|2|2|0|0|0|0|0|0|0|0|0|0|0|2|1|1|0|1|0|0|10|4|0|0
fade1|Fade Alliance   Gatz|dm|1|0|1|1|1|1|4|0|0|2|4|0|3|0|2|4|1|1|1|1|1|0|1|0|9|3|0|0
fall|WCF Fall|dm|0|0|0|0|1|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|9|1|0|0
fall2|Fall 2|dm|1|1|0|0|1|0|1|0|1|0|0|0|3|0|0|0|1|1|0|1|0|0|0|0|8|1|0|0
fallen|fallen installation|dm|1|1|1|1|1|1|2|1|0|3|1|1|1|0|4|9|1|1|0|1|1|0|0|0|5|3|0|0
fallnsky|Falling Sky|dm|2|1|1|1|1|1|1|4|4|0|0|1|0|2|0|12|0|1|1|0|1|1|0|0|8|4|0|1
farena|The Far Arena|dm|2|2|1|1|1|1|8|0|0|4|8|0|5|2|0|9|1|1|1|1|1|1|1|0|5|5|2|4
fatal|Fatal Hesitation   By BiGGuS|dm|2|2|2|2|2|2|4|2|4|7|1|8|5|5|0|15|2|1|1|2|1|1|1|0|12|5|0|1
fb1a|FB1   By Filo Beddo|dm|1|1|1|1|1|1|1|0|0|1|3|0|3|0|0|7|0|1|1|2|1|0|1|0|2|4|0|2
fbf|fortress behind forrest|dm|1|0|1|1|1|1|1|0|0|4|1|1|1|1|7|5|1|0|1|1|0|0|0|0|4|3|0|0
fcastle| forgotten castle by QurneL |dm|1|1|1|1|2|1|1|2|4|0|0|3|2|0|5|4|0|2|1|1|0|0|0|0|6|1|0|0
fchamber|The Frag Chamber|dm|1|0|1|1|1|1|2|0|0|4|2|0|2|0|2|6|1|1|1|0|0|0|0|0|6|0|0|0
fdm1|Flanor DM 1|dm|2|1|2|2|1|1|1|0|0|6|4|0|3|0|0|5|1|1|2|0|1|0|0|0|5|4|0|0
fearical|(null)|dm|2|2|2|1|2|1|2|0|0|6|2|0|2|0|0|9|1|2|1|1|1|1|0|0|13|9|0|0
fearis|Fear  is      by Musician   brianoc tinet ie|dm|2|0|1|1|1|1|2|0|0|3|2|0|2|1|0|5|1|0|1|1|1|0|0|0|9|2|0|0
ferrum| Ferrum    by Vondur|dm|0|0|2|2|2|1|0|0|5|0|2|3|6|3|0|6|1|0|1|1|1|1|0|0|10|6|0|0
ff-rev-b1|Rocketman s Fragfest   Revisited|dm|2|0|4|4|3|1|2|1|3|4|0|2|6|1|0|4|1|0|0|1|1|0|0|0|9|1|0|0
ff-rev-b2|Rocketman s Fragfest   Revisited|dm|2|0|4|4|3|1|2|1|3|4|0|2|6|1|0|4|1|0|0|1|1|0|0|0|9|2|0|0
ff-rev-b3|Rocketman s Fragfest   Revisited|dm|2|0|4|4|3|1|2|1|3|4|0|2|6|1|0|4|1|0|0|1|1|0|0|0|9|2|0|0
ff| Final Fears |dm|1|1|1|1|1|1|0|0|4|2|0|4|2|1|0|7|1|1|1|1|0|0|0|0|13|1|0|0
ff1b|Rocketman s Fragfest   tweaked a little   |dm|2|0|4|3|3|1|2|1|3|4|0|2|6|1|0|4|1|0|1|0|1|0|0|0|7|2|0|0
ff1b1|Rocketman s Fragfest|dm|2|0|4|3|3|1|2|1|3|4|0|2|6|1|0|4|1|0|2|0|0|0|0|0|7|0|0|0
ffa2|FFALLIS   alpha   And Yes  ITS suppossed to be like that  you ll see     muhahahaha|dm|1|0|1|1|2|1|3|0|1|2|3|2|2|1|4|5|1|1|1|1|1|0|0|0|8|2|0|0
ffrag|The F frag    |dm|1|0|1|1|2|1|4|0|4|0|4|2|4|0|15|4|1|4|1|1|0|0|0|0|5|3|0|0
ffrd01|Fragfest in the Round   Rocketman|dm|2|0|4|1|4|1|6|0|0|6|0|1|11|0|0|7|1|0|2|0|0|0|0|0|8|0|0|0
ff_rev_b4|Rocketman s Fragfest   Revisited|dm|2|0|4|4|3|1|2|1|3|4|0|2|6|1|0|4|1|0|0|1|1|0|0|0|9|2|0|0
fgsdm1_a1|(null)|dm|1|0|0|1|2|1|0|0|0|0|4|0|3|0|0|7|1|2|1|1|1|0|0|0|5|2|0|0
fgsdm1_a3|(null)|dm|1|0|0|1|2|1|0|0|0|0|4|0|4|0|0|8|1|2|1|1|1|0|0|0|5|2|0|0
fgsdm1_a4|(null)|dm|1|0|0|1|2|1|0|0|0|0|4|0|4|0|0|8|1|2|1|1|1|0|0|0|6|2|0|0
fgsdm1_a5|(null)|dm|1|0|0|1|2|1|0|0|0|0|4|0|4|0|0|8|1|2|1|1|1|0|0|0|6|2|0|0
fgsdm1_a6|(null)|dm|1|0|0|1|2|1|0|0|0|0|4|0|4|0|0|8|1|2|1|1|1|0|0|0|6|2|0|0
fgsdm1_a7|(null)|dm|1|0|0|1|2|1|0|0|0|0|4|0|4|0|0|8|1|2|1|1|1|0|0|0|6|1|0|0
fhj_dm1|FHJ DM1   FreehandJello CJ |dm|1|1|1|0|1|0|1|0|0|1|0|0|1|0|0|4|0|0|1|0|0|0|0|0|4|2|0|0
field|Entering the Feild Games|dm|1|1|1|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|5|0|0|0
fielddm|(null)|dm|2|2|2|2|2|1|8|0|0|27|8|0|8|0|0|0|0|0|3|0|1|1|0|0|16|0|0|0
fij1|Frag in Japan 1|dm|1|1|1|1|2|1|6|0|0|2|2|2|2|0|10|3|1|1|1|1|1|1|0|0|7|5|0|0
fij2|Japanese frags|dm|1|1|1|1|2|1|3|0|0|2|1|2|3|1|5|3|1|2|1|1|1|0|0|0|6|4|0|0
filthy|Filthy Habits by Biff Debris|dm|1|0|1|1|2|0|4|0|0|4|0|0|2|0|0|6|1|0|1|1|1|0|0|0|4|2|0|0
finalf|FinalFrontier Alpha adamllis|dm|0|0|2|0|2|1|0|0|0|4|2|1|4|0|6|3|1|2|1|0|2|0|0|0|10|3|0|0
dystopia|Xylander 1   Dystopia|dm|1|1|1|1|1|1|0|0|0|0|2|0|2|0|4|0|1|0|0|1|1|1|0|0|4|1|0|0
dz2|(null)|dm|2|2|4|2|2|2|7|6|5|10|2|2|2|4|5|5|0|0|2|1|0|1|0|0|7|4|0|0
e1m1alt|the Slipgate Complex|dm|2|2|1|1|1|0|4|0|1|2|0|0|4|0|7|5|2|1|1|0|1|0|1|1|5|1|6|7
e1m1d|the Slipgate Complex   modified by Swen Klemund deathsdoor com|dm|2|2|3|1|1|0|4|9|5|2|0|0|4|0|7|5|4|1|0|1|0|3|0|3|16|1|7|8
e1m2ish|E1M2 ish by Aardappel|dm|1|1|2|1|1|0|10|0|0|8|0|0|1|1|10|11|1|1|1|0|1|0|0|0|10|1|0|0
e1m3tdm|the Necropolis\\TDM edition by Zaka\|dm|3|1|2|1|1|0|13|1|3|5|0|0|2|2|8|18|0|1|1|0|1|1|0|0|7|4|0|0
e1m5duel|e1m5 duel|dm|0|0|0|1|2|1|0|0|0|0|0|4|6|0|0|6|0|1|2|1|0|0|0|0|6|3|0|0
e1m5tdm|Gloom Keep\\TDM edition by Qurnel|dm|1|1|1|1|1|0|8|4|3|4|0|0|4|1|10|15|1|1|3|0|1|0|0|0|9|3|4|2
e1m6tdm|The Door To Chthon\\TDM edition by Qurnel|dm|2|0|2|1|2|0|4|0|3|5|0|0|5|1|0|17|3|0|4|0|1|0|0|0|10|12|3|0
e2m2tdm|the Ogre Citadel\\TDM edition by Qurnel|dm|2|1|1|2|1|1|3|2|2|1|2|1|2|2|4|10|2|1|1|1|1|0|0|0|6|2|2|0
e3m1ffab2|Termination Central \FFA Edition    Beta 02\by vegetous   www quakebrasil com|dm|2|0|5|2|3|3|7|2|5|4|8|0|3|5|6|16|3|2|2|2|3|0|1|0|9|5|0|1
e3m2tdm|The Vaults of Zin\\TDM edition by Qurnel|dm|1|0|1|2|1|0|5|0|2|7|0|0|5|1|2|16|1|1|1|0|2|2|0|0|5|10|3|1
e3m2tdmb|The Vaults of Zin\\TDM edition by Qurnel|dm|2|0|1|3|4|4|7|0|2|7|0|0|5|1|4|16|1|1|1|4|2|2|0|0|13|11|6|1
e3m3tdm|the Tomb of Terror\\TDM edition by Qurnel|dm|2|1|1|1|2|0|5|2|2|9|0|0|3|1|5|12|2|1|2|1|1|1|0|0|8|14|2|0
e3m3tdmb|the Tomb of Terror\\TDM edition by Qurnel|dm|2|1|1|1|2|0|5|2|2|9|0|0|3|1|5|12|2|1|2|1|1|1|0|0|8|14|2|0
e3m6tdm|Chambers of Torment\\TDM edition by Qurnel|dm|2|1|1|1|1|1|14|1|5|9|4|1|3|1|9|17|1|1|1|1|1|1|0|0|10|1|0|0
e3m7tdm|the Haunted Halls\\TDM edition by Qurnel|dm|0|1|1|1|2|0|0|1|5|0|0|0|2|1|5|11|2|1|2|1|2|1|1|0|6|12|4|1
eagle|Where Eagles Dare   By Nephilim|dm|1|1|1|1|1|0|2|2|2|3|0|0|4|2|2|8|1|0|1|1|1|1|0|0|6|0|0|1
eatit|(null)|dm|3|3|2|1|1|1|8|0|0|7|1|0|2|0|4|6|1|4|1|0|0|0|0|0|8|2|0|0
ebase|Entering EBase|dm|1|0|1|0|1|0|3|0|0|3|0|0|1|0|0|1|0|1|0|0|0|0|0|0|4|0|0|0
eclipse|                \ e lipse \           \by equim  equim aol com |dm|2|1|1|2|2|1|8|0|0|5|2|0|4|0|3|4|1|1|1|1|1|0|0|0|8|0|0|0
ed1b|(null)|dm|0|0|0|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|7|0|0|0
edc|   E       \D            \   C       \\     Tyrann|dm|1|0|1|1|2|1|0|1|0|2|3|4|6|2|11|1|1|1|2|1|0|0|0|0|6|3|0|0
edeath|Eminent Death|dm|3|4|4|2|4|1|4|0|10|16|3|0|4|15|0|5|0|2|1|1|1|1|1|0|12|2|0|0
edgepain|The Edge  The Pain|dm|1|0|3|0|1|1|0|2|2|1|0|3|2|1|0|6|0|0|0|0|0|0|0|0|5|9|0|0
edm1|(null)|dm|1|1|1|1|1|1|1|1|1|1|1|1|3|0|3|18|0|1|0|0|2|1|2|0|4|4|0|0
eedm|Vertigo by Cornhog|dm|1|1|1|1|1|1|1|2|2|3|3|2|3|2|5|7|1|1|1|1|1|0|1|0|11|2|0|0
eee|playtest 21b  inertia quakenet for comments|dm|2|0|1|1|2|1|0|0|0|0|3|0|3|0|0|7|1|2|1|1|0|0|0|0|7|4|0|0
efdm1|Electric Fish Deathmatch 1|dm|2|0|1|2|2|1|1|0|6|0|2|2|0|4|4|8|1|1|1|2|1|0|0|0|11|7|0|0
efdm10|        WhiteChocolateSpaceEgg \by   Mr  ribble   \http   www planetquake com frib |dm|0|0|1|1|2|1|0|0|2|0|1|4|6|0|4|4|1|0|3|1|0|0|0|0|8|3|0|0
efdm11|efdm   o         o\by o Mr  ribbleO o\http   www planetquake com frib |dm|1|0|1|2|2|1|0|1|4|0|0|8|6|2|4|5|1|3|2|1|1|0|0|0|8|6|0|0
efdm12|        death by the dozen \                  \                                |dm|2|0|2|3|3|2|0|1|4|0|0|11|11|4|18|5|3|2|3|1|1|1|1|0|12|6|0|0
efdm13|        Double Vision \by   Mr  ribble   \http   www planetquake com frib |dm|3|0|0|2|2|1|0|1|0|0|0|5|4|2|6|5|1|2|2|1|1|1|1|1|6|8|0|0
efdm2|      by   Mr  ribble   |dm|3|1|1|1|2|1|0|2|2|0|0|5|6|0|4|5|1|3|3|1|0|0|0|0|6|2|0|0
efdm3|efdm  by   Mr FribbleS  |dm|1|0|1|1|2|1|1|0|2|1|0|5|4|2|5|4|1|0|2|1|0|0|0|0|10|4|0|0
efdm4|                        |dm|0|0|1|1|2|1|0|1|2|0|0|4|6|0|3|4|1|0|3|0|1|0|0|0|4|5|0|0
efdm5|                                 |dm|1|0|1|1|3|2|0|0|2|0|0|6|6|0|2|3|1|3|1|1|1|0|0|0|5|5|0|0
efdm6|                                   |dm|0|0|1|2|2|1|0|0|2|0|0|5|4|0|6|1|1|1|1|1|1|0|0|0|6|3|0|0
efdm7|efdm             \by   Mr  ribble   \fribbles geocities com|dm|0|0|1|1|2|2|0|0|2|0|0|6|5|2|5|2|1|3|2|1|0|0|0|0|7|2|0|0
efdm8|efdm   cryptosporidium \by   Mr FribbleS  \http   www planetquake com frib |dm|0|0|1|1|2|1|0|0|2|0|0|8|6|2|0|7|1|2|2|1|0|0|0|0|9|3|0|0
effigy| effigy of the forgotten  by moloch|dm|2|0|2|1|2|1|0|0|4|0|3|2|7|0|4|9|1|1|1|1|0|0|0|0|5|4|0|0
egad|But I m bad  Baby  Hssss |dm|2|2|1|1|1|0|4|0|0|2|0|0|2|2|2|9|0|2|4|0|0|0|0|0|8|2|0|2
egypt|(null)|dm|1|1|1|1|1|1|16|0|0|10|2|0|6|0|0|0|7|1|1|1|0|1|1|0|4|1|0|0
egyptele|the Egyptian Element|dm|1|1|1|1|3|1|2|0|0|3|2|0|4|1|0|2|0|1|1|1|1|0|0|0|8|1|0|1
ehirn|Elektronenhirn|dm|1|0|2|1|2|1|0|2|3|0|0|2|1|1|3|4|0|1|1|1|1|1|0|0|6|7|0|0
elbow|Spare Elbow\by Kevin Shanahan|dm|0|0|1|1|1|1|0|0|2|2|2|0|5|1|6|5|0|0|1|1|0|0|0|0|4|2|0|0
elder|The Elder Sanctuary|dm|2|0|3|2|2|2|3|7|6|8|4|6|7|4|7|7|1|3|3|0|1|0|1|1|6|4|0|0
ele|The Extinction Level Event  made by Jack O  Trade|dm|1|0|0|1|1|1|0|0|0|1|2|0|3|0|0|6|1|1|0|1|1|1|0|0|7|3|0|0
electra14|Electra\by hylke beck aka gibbie\bech geo vu nl\UNRELEASED|dm|1|0|1|1|2|1|1|0|0|1|2|0|2|0|9|6|1|1|1|1|0|0|0|0|8|4|0|0
elkdm2| IroN TreeS  by JoCke|dm|0|0|2|1|2|1|0|0|0|4|6|0|6|0|10|0|1|1|1|1|0|1|0|0|6|4|0|0
elmdm07|Norrits  Lair by Godling|dm|2|0|2|1|2|1|3|0|3|4|6|5|2|5|14|4|1|0|0|2|1|1|1|0|14|2|0|0
elmdm08|Pit of the Garthim|dm|2|0|2|2|2|1|1|3|7|1|1|5|2|4|9|2|1|2|2|1|2|1|0|0|15|4|0|0
elmdm09|Terminal Velocity|dm|2|0|3|1|4|1|2|3|12|0|0|4|0|9|16|0|2|5|2|0|1|0|0|0|24|12|0|0
elmdm1|(null)|dm|0|0|0|1|2|1|0|0|0|0|8|0|2|0|0|10|0|0|1|0|0|0|0|0|4|0|0|0
elmdm10|Palace of Sith|dm|2|1|2|2|2|2|1|1|11|2|0|6|7|4|13|3|1|1|2|2|1|1|0|0|20|7|0|0
elmdm11|Realm of Miclantecuhtli|dm|2|0|1|2|2|1|4|0|0|3|7|0|12|0|0|12|2|0|1|1|2|2|1|0|12|6|0|0
elmdm12|Pharaoh s Rest|dm|1|1|1|1|2|1|2|0|0|4|3|0|4|0|1|10|1|1|0|1|1|1|0|0|11|14|0|0
elmdm13|the Mines of Titan|dm|4|0|0|0|4|4|0|4|0|0|0|10|0|14|0|32|0|0|2|4|1|0|0|0|19|0|0|0
elmdm2|ELM One on One|dm|0|0|2|0|1|0|0|0|12|0|0|0|0|0|0|12|0|2|0|0|0|0|0|0|17|0|0|0
elmdm3|You feel a breeze  |dm|1|0|1|1|1|1|2|0|0|3|6|0|6|0|0|13|2|1|1|1|1|1|0|0|6|2|0|2
elmdm4|(null)|dm|2|0|2|2|2|1|3|0|0|5|3|0|0|0|0|4|0|0|1|0|0|1|0|0|7|0|0|0
elmdm5|Carnage Court|dm|1|0|1|2|1|1|1|1|1|6|2|3|7|0|4|3|1|0|2|1|1|1|1|0|15|2|0|0
elmdm6|He Who Walks Beneath|dm|2|0|1|1|2|1|0|6|4|0|0|8|5|1|0|22|0|2|3|1|2|2|0|0|9|11|0|0
elysiumb2|Elysium   Beta 2   textures http   tinyurl com 74ly7kw|dm|1|0|1|1|2|1|1|0|0|2|2|0|2|0|0|7|1|1|2|0|1|0|0|0|6|1|0|0
el_dotd|Death on the Docks|dm|2|1|3|2|4|2|5|0|0|10|7|4|10|0|0|20|2|0|0|1|2|1|1|0|14|1|0|3
embrion|  Embrion   by Dupeq|dm|2|1|1|1|2|1|0|4|4|0|5|0|0|4|0|8|1|1|1|1|0|0|0|0|4|2|0|0
emddm1|Ultimate Balance   Throw all your bullets in the fire      and stand there    |dm|1|1|1|1|2|1|2|0|0|2|5|0|4|0|0|4|1|1|1|1|1|0|0|0|9|2|0|0
emddmm4|Enemy must Die  qw clan map for DMM4  Good Luck      Made by SkaR   GlOOMy in 09 2003|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|5|4|0|0
emptyplc|The Empty Place|dm|1|0|1|1|2|1|3|0|2|3|2|0|1|1|4|5|1|2|0|1|0|0|0|0|6|2|0|0
endor1a|endor\rocketman\no ewoks here  |dm|2|1|2|1|1|2|1|0|0|5|1|0|5|0|0|6|0|1|1|1|0|1|0|0|4|0|0|0
dokkur2|Mossy Stones  by Vondur|dm|0|0|3|1|1|1|0|0|4|0|0|1|1|1|0|4|1|0|1|1|1|0|0|0|6|0|0|0
dokkur3|3 or 4      by Vondur|dm|0|1|2|1|1|0|0|0|5|0|0|0|2|0|0|4|1|1|0|1|1|0|0|0|4|2|0|0
dokkur4| Ricochet    by Vondur|dm|0|0|2|2|2|1|0|0|4|0|2|1|1|3|0|8|1|0|1|1|1|1|0|0|8|6|0|0
dokkur5| Selfburning     by Vondur|dm|0|0|1|2|1|1|0|0|2|0|2|1|2|2|0|6|1|1|1|1|1|0|0|0|6|7|0|0
dome7b| |dm|8|8|8|8|8|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|8|0|0|0
domlost|Domain of the Lost|dm|1|1|1|1|1|0|3|0|0|2|0|0|1|0|0|8|0|1|0|1|1|1|0|0|4|2|0|0
domus|Domus Devota|dm|1|1|1|1|2|1|5|4|2|1|2|3|8|1|10|10|1|1|0|1|1|0|1|0|6|5|0|0
dong|dong|dm|1|1|0|1|3|0|0|0|1|2|0|0|3|1|0|11|2|0|3|2|1|0|0|0|10|4|0|0
donkm1|DONKM1|dm|1|1|1|1|1|1|5|0|0|9|8|0|14|0|0|0|1|0|1|0|1|0|1|0|6|3|0|1
donut|Donut of Destruction|dm|1|1|1|1|1|1|4|0|0|4|2|0|3|0|0|9|0|2|1|1|1|1|1|0|8|0|0|0
doom07|Doom2 07 by Richard Clark clarkdale worldnet att net|dm|2|1|1|1|1|1|0|1|3|0|0|2|0|3|0|10|2|2|2|0|0|0|0|0|17|0|0|0
doom1_e1|DOOM E1M1 by BORYS 98  Painkeepized by Hifever|dm|1|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|5|0|0|0
doom37|QuakeDM Version 1 10|dm|2|0|2|2|2|1|14|0|0|0|9|0|16|0|0|4|2|0|0|0|1|3|0|0|10|0|0|0
doome1m1|Doom E1M1  Hangar   by NeoRider|dm|2|1|1|2|2|1|1|3|5|0|4|1|5|0|0|18|1|2|1|1|1|1|1|0|14|3|0|0
doomed|Doomed\by Zaka\\|dm|6|0|6|1|2|1|0|0|0|0|3|1|4|0|6|3|1|1|1|1|1|0|0|0|6|3|0|0
dope|Dope and Drains|dm|0|1|1|1|1|0|3|0|0|3|0|0|0|1|2|1|0|0|1|0|1|0|1|0|16|1|0|0
dotd|Death on the Docks|dm|2|1|3|2|4|2|5|0|0|10|7|4|10|0|0|20|2|0|0|1|2|1|1|0|14|1|0|3
double|(null)|dm|1|2|4|1|2|1|1|6|6|2|3|1|5|1|0|9|1|1|0|1|1|1|1|0|9|5|0|2
down|Down boy  down |dm|1|1|1|1|2|0|0|1|2|1|0|0|1|1|3|3|1|1|1|1|0|0|0|0|6|7|0|0
dp6| den of iniquity |dm|1|0|2|1|2|1|0|2|4|2|2|3|2|1|3|6|1|2|1|1|1|0|0|0|6|5|0|0
dpdm1|The Shadow Halls\by LordHavoc|dm|2|1|1|1|1|1|0|3|1|5|1|0|2|1|0|6|1|0|1|1|1|0|0|0|8|0|0|0
dpdm11|DPDM11    Controlled Bleeding|dm|3|0|1|1|1|1|0|3|2|0|1|2|1|2|0|3|0|0|1|1|0|0|0|0|4|3|0|0
dpdm2|LordHavoc s Red City|dm|2|3|4|1|3|1|2|0|0|16|1|0|6|0|0|16|1|0|2|0|0|0|0|0|8|0|0|0
dpdm8|DPDM8|dm|2|0|1|1|1|1|3|0|1|1|0|1|3|0|3|1|0|3|0|1|1|0|0|0|5|3|0|0
dpdm9|DPDM9    For Old Times  Sake|dm|3|0|1|1|1|1|1|1|0|2|2|1|1|1|2|1|1|1|0|1|1|0|1|0|7|2|0|0
dr1-fig8|DeathRace|dm|0|0|0|0|1|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0
dragon|Dragon s Tomb 3|dm|6|5|5|6|4|5|0|6|9|0|3|3|3|6|0|12|2|7|7|7|1|1|0|0|17|26|0|1
drain4|(null)|dm|1|1|1|0|0|1|2|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|2|0|1
dranzdm4|Diving Faces   by Drannerz|dm|1|3|2|1|2|1|0|0|1|15|6|2|6|0|3|10|1|0|1|1|2|1|1|0|16|4|0|0
dranzdm5|Mezzanine   by Drannerz|dm|1|1|1|1|1|1|0|0|0|6|5|0|2|2|4|8|1|0|0|1|1|0|0|0|9|0|0|0
dranzdm6|Black Coffee   by Drannerz|dm|1|1|1|1|1|1|3|2|7|3|0|6|9|1|2|10|1|2|1|1|1|1|0|0|10|2|0|0
dranzdm7|Purple Haze   by Drannerz|dm|0|0|2|3|3|2|0|0|5|7|4|3|13|0|5|15|1|1|1|1|1|1|1|0|17|7|0|0
dranzdm8|Teardrop   by Drannerz|dm|0|0|1|2|2|1|0|0|2|4|6|1|14|2|6|6|1|0|2|1|1|0|0|0|6|0|0|0
drasticr|Drastic Rally|dm|0|0|1|0|1|0|0|0|0|3|4|0|3|0|0|9|0|0|0|0|1|0|0|0|8|0|0|0
dred|(null)|dm|1|1|1|1|1|1|11|0|0|9|5|0|13|0|0|13|0|1|1|1|1|1|0|0|3|2|0|0
drench|Your In The Drench |dm|3|2|1|1|2|1|1|3|6|2|4|0|2|2|1|15|1|2|1|1|1|0|0|0|7|4|0|1
drgdm1|Die Run N  Gun   by   AJOR om |dm|1|0|1|1|3|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|3|4|0|0
driedode|Plek van Drie Dode|dm|1|1|1|1|1|0|2|0|0|1|0|0|1|0|0|3|0|0|0|0|1|0|0|0|6|1|0|0
drive|A Drive in the Park|dm|0|0|0|0|1|0|0|0|0|4|6|0|6|0|0|4|1|0|0|0|1|0|0|0|6|0|0|0
drquake|(null)|dm|0|2|0|2|1|0|0|0|0|2|0|0|0|4|0|4|0|0|2|0|0|0|0|1|6|0|0|0
drsdm1|Vertically Disinclined|dm|4|4|4|5|2|1|0|8|4|4|1|8|3|4|0|28|1|8|4|0|1|1|1|0|15|16|0|0
